region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,"Communications/Networking equipment (including analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Office of the Commissioner of Official Languages,BELL MOBILITY INC.,"$21,597","Sep 13, 2022","Sep 13, 2022","Sep 13, 2022",https://theijf.org/procurement/8053786_ocol
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and,Natural Resources Canada,BELL CANADA,"$102,824","Jan 27, 2022","Jan 27, 2022","Aug 31, 2022",https://theijf.org/procurement/s99972_nrcan
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$4,556,576","Aug 5, 2021","Aug 5, 2021","Aug 4, 2022",https://theijf.org/procurement/p000027198_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$218,977","Jul 27, 2021","Jul 27, 2021","Jul 26, 2022",https://theijf.org/procurement/p000026993_ssc
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Employment and Social Development Canada,BELL MOBILITY INC.,"$940,589","Jul 12, 2021","Jul 12, 2021","Jul 11, 2022",https://theijf.org/procurement/2bsc18663_esdc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$218,257","Jul 8, 2021","Jul 8, 2021","Jul 7, 2022",https://theijf.org/procurement/p000026513_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$189,072","Jul 8, 2021","Jul 8, 2021","Jul 7, 2022",https://theijf.org/procurement/p000026916_ssc
Federal,Office and stationers supplies,Office of the Superintendent of Financial Institutions Canada,BELL MOBILITY INC.,"$11,861","Mar 22, 2022","Mar 22, 2022","Jul 4, 2022",https://theijf.org/procurement/8051847_osfi
Federal,Advertising Services,Canadian Heritage,Bell Media Inc,"$21,747","Jun 7, 2022","Jun 7, 2022","Jul 1, 2022",https://theijf.org/procurement/45449822_pch
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Royal Canadian Mounted Police,BELL CANADA,"$2,286,572","Jul 1, 2022","Jul 1, 2022","Jun 30, 2022",https://theijf.org/procurement/m759430233_rcmp
Federal,Data communications services,National Defence,Bell Mobility,"$11,295","Jun 1, 2022","Jun 1, 2022","Jun 30, 2022",https://theijf.org/procurement/w0100_4502440492_dnd
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$54,789","Apr 1, 2022","Apr 1, 2022","Jun 30, 2022",https://theijf.org/procurement/7256711_rcmp
Federal,"Buildngs and/or Installatons for Telecom, Computer",Public Services and Procurement Canada,The Bell Telephone Company Of,"$12,459","May 6, 2022","May 6, 2022","Jun 30, 2022",https://theijf.org/procurement/ep74721663_pwgsc
Federal,"Buildings and/or installations for telecommunications, computers and/or electronic/automated office systems",Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$107,670","Dec 18, 2020","Dec 18, 2020","Jun 30, 2022",https://theijf.org/procurement/ep78911413_pwgsc
Federal,"Buildngs and/or Installatons for Telecom, Computer",Public Services and Procurement Canada,The Bell Telephone Company Of,"$66,525","Apr 1, 2022","Apr 1, 2022","Jun 30, 2022",https://theijf.org/procurement/ep750b0470_pwgsc
Federal,Voice communications services,Elections Canada,BELL CANADA,"$10,865","Jul 21, 2021","Jul 6, 2021","May 31, 2022",https://theijf.org/procurement/3000769234_elections
Federal,"Buildngs and/or Installatons for Telecom, Computer",Public Services and Procurement Canada,The Bell Telephone Company Of,"$88,188","Jun 11, 2021","Jun 11, 2021","May 27, 2022",https://theijf.org/procurement/ep74822529_pwgsc
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$273,869","Apr 30, 2021","Apr 30, 2021","Apr 30, 2022",https://theijf.org/procurement/p000024916_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$38,678","Apr 21, 2022","Apr 21, 2022","Apr 28, 2022",https://theijf.org/procurement/s202203883_rcmp
Federal,Client software related to Distributed Computing Environment (DCE),Royal Canadian Mounted Police,BELL MOBILITY INC,"$341,390","Mar 28, 2022","Mar 28, 2022","Apr 24, 2022",https://theijf.org/procurement/s202206362_rcmp
Federal,"Buildings and/or installations for telecommunications, computers and/or electronic/automated office systems",Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$51,763","May 13, 2021","May 13, 2021","Apr 1, 2022",https://theijf.org/procurement/ep75020000_pwgsc
Federal,Voice communications services,Social Sciences and Humanities Research Council of Canada,Bell Canada,"$29,675","Sep 29, 2020","Sep 29, 2020","Mar 31, 2022",https://theijf.org/procurement/n21_18683_sshrc
Federal,Voice communications services,Natural Sciences and Engineering Research Council of Canada,Bell Canada,"$29,675","Sep 29, 2020","Sep 29, 2020","Mar 31, 2022",https://theijf.org/procurement/n21_18683_nserc
Federal,Networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$418,920","Mar 11, 2021","Mar 11, 2021","Mar 31, 2022",https://theijf.org/procurement/p000022278_ssc
Federal,0230 Voice Communications Services (inc analog/digital voice comm services),Parole Board of Canada,BELL CANADA,"$34,837","Mar 18, 2021","Apr 1, 2021","Mar 31, 2022",https://theijf.org/procurement/p2200043_pbc
Federal,0230 Voice Communications Services (inc analog/digital voice comm services),Parole Board of Canada,BELL CANADA TELEPHONE,"$24,840","Mar 26, 2021","Apr 1, 2021","Mar 31, 2022",https://theijf.org/procurement/p2200062_pbc
Federal,Voice Communications Services,Canadian Human Rights Commission,Bell Wireless,"$16,245","Apr 7, 2021","Apr 1, 2021","Mar 31, 2022",https://theijf.org/procurement/p2200011_chrc
Federal,"Communications/Networking Equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Canada Economic Development for Quebec Regions,BELL MOBILITÉ,"$57,693","Jul 6, 2021","Jun 3, 2021","Mar 31, 2022",https://theijf.org/procurement/202200019_ced
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$206,721","Jul 22, 2020","Jul 22, 2020","Mar 31, 2022",https://theijf.org/procurement/p000019308_ssc
Federal,Other equipment,Agriculture and Agri-Food Canada,BELL CANADA,"$12,317","Apr 1, 2021","Apr 1, 2021","Mar 31, 2022",https://theijf.org/procurement/3000726257_aafc
Federal,Voice Communications Services,Canadian Human Rights Commission,Bell Canada ( Telephone- North York),"$89,000","Apr 7, 2021","Apr 1, 2021","Mar 31, 2022",https://theijf.org/procurement/p2200012_chrc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$462,046","Mar 10, 2021","Mar 10, 2021","Mar 31, 2022",https://theijf.org/procurement/p000024899_ssc
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Office of the Superintendent of Financial Institutions Canada,BELL MOBILITY INC.,"$381,015","Mar 22, 2022","Mar 22, 2022","Mar 31, 2022",https://theijf.org/procurement/b104919034_osfi
Federal,Engineering consultants-Other,National Defence,Bell Canada,"$58,598","May 20, 2021","May 20, 2021","Mar 31, 2022",https://theijf.org/procurement/4502264129_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$155,848","Mar 11, 2021","Mar 11, 2021","Mar 31, 2022",https://theijf.org/procurement/p000022264_ssc
Federal,"Communications/Networking Equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Canada Economic Development for Quebec Regions,BELL MOBILITÉ,"$40,356","Feb 4, 2022","Feb 4, 2022","Mar 31, 2022",https://theijf.org/procurement/202200048_ced
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$1,207,500","Mar 31, 2021","Apr 1, 2021","Mar 31, 2022",https://theijf.org/procurement/7249348_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$198,668","Mar 31, 2021","Apr 1, 2021","Mar 31, 2022",https://theijf.org/procurement/7249342_rcmp
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$1,993,079","Sep 21, 2020","Sep 21, 2020","Mar 31, 2022",https://theijf.org/procurement/700553857_ssc
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$224,086","Dec 6, 2021","Dec 6, 2021","Mar 31, 2022",https://theijf.org/procurement/7254618_rcmp
Federal,Voice communications services,Courts Administration Service,Bell Canada,"$13,458","Mar 29, 2021","Apr 1, 2021","Mar 31, 2022",https://theijf.org/procurement/5x001_21_0081_cas
Federal,Networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$462,046","Mar 10, 2021","Mar 10, 2021","Mar 31, 2022",https://theijf.org/procurement/p000022158_ssc
Federal,ACQUISITION OF COMMUNICATIONS/NETWORKING EQUIPMENT,Department of Justice Canada,BELL DISTRIBUTION INC.,"$875,965","Sep 8, 2021","Sep 8, 2021","Mar 31, 2022",https://theijf.org/procurement/ssc2185683_jus
Federal,0231 Data Communications Services (inc analog & digital data communication services),Parole Board of Canada,Bell Mobility Inc,"$32,544","May 14, 2021","Apr 1, 2021","Mar 31, 2022",https://theijf.org/procurement/p2200102_pbc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",The Correctional Investigator Canada,BELL MOBILITY INC,"$18,745","Sep 13, 2021","Sep 13, 2021","Mar 31, 2022",https://theijf.org/procurement/s202203755_oci
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Canadian Transportation Agency,BELL CANADA,"$350,143","Mar 17, 2021","Mar 17, 2021","Mar 31, 2022",https://theijf.org/procurement/y211021031_cta
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$264,339","Dec 15, 2021","Dec 15, 2021","Mar 31, 2022",https://theijf.org/procurement/r000102587_dnd
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Public Safety Canada,BELL MOBILITY INC,"$146,060","Jan 7, 2022","Jan 17, 2022","Mar 31, 2022",https://theijf.org/procurement/s202202386_ps
Federal,1289 Acquisition of Communications/Networking Equipment,Parole Board of Canada,Bell Mobility Inc,"$67,042","Feb 17, 2022","Feb 16, 2022","Mar 31, 2022",https://theijf.org/procurement/p2200275_pbc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Women and Gender Equality Canada,Bell Mobility Inc,"$63,576","Nov 15, 2021","Nov 15, 2021","Mar 31, 2022",https://theijf.org/procurement/p2200174_wage
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Employment and Social Development Canada,BELL MOBILITY INC.,"$318,645","Dec 9, 2021","Nov 15, 2021","Mar 31, 2022",https://theijf.org/procurement/2bsc19826_esdc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$578,182","Oct 4, 2021","Oct 4, 2021","Mar 31, 2022",https://theijf.org/procurement/700608878_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Employment and Social Development Canada,BELL MOBILITY INC.,"$799,235","Oct 19, 2021","Aug 31, 2021","Mar 31, 2022",https://theijf.org/procurement/2bsc19291_esdc
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$83,394","Jul 22, 2021","Feb 1, 2022","Mar 31, 2022",https://theijf.org/procurement/7251945_rcmp
Federal,Other business services not elsewhere specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$65,990","Aug 23, 2021","Aug 23, 2021","Mar 31, 2022",https://theijf.org/procurement/7252462_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$98,740","Sep 21, 2021","Sep 21, 2021","Mar 31, 2022",https://theijf.org/procurement/7253181_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$360,327","Oct 20, 2021","Oct 20, 2021","Mar 31, 2022",https://theijf.org/procurement/7253509_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$62,712","Nov 17, 2021","Nov 17, 2021","Mar 31, 2022",https://theijf.org/procurement/7254148_rcmp
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Royal Canadian Mounted Police,BELL MOBILITY INC,"$1,913,445","Jan 15, 2022","Jan 15, 2022","Mar 31, 2022",https://theijf.org/procurement/s202205055_rcmp
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",The Correctional Investigator Canada,BELL MOBILITY INC,"$31,242","Jan 18, 2022","Jan 18, 2022","Mar 31, 2022",https://theijf.org/procurement/s202204082_oci
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$185,735","Mar 31, 2020","Mar 31, 2020","Mar 31, 2022",https://theijf.org/procurement/p000012827_ssc
Federal,Engineering consultants-Other,Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$20,213","Jul 27, 2021","Jul 27, 2021","Mar 31, 2022",https://theijf.org/procurement/ep750g2622_pwgsc
